window_end,TP,FP,TN,FN,Precision,Recall,F1
1748413721.5201037,22,0,0,0,1.0,1.0,1.0
1748413721.5341504,19,0,0,0,1.0,1.0,1.0
1748413721.598198,23,0,0,0,1.0,1.0,1.0
1748413721.6490924,20,0,0,0,1.0,1.0,1.0
1748413721.6521683,24,0,0,0,1.0,1.0,1.0
1748413721.7044404,21,0,0,0,1.0,1.0,1.0
1748413721.7154386,25,0,0,0,1.0,1.0,1.0
1748413721.7334566,26,0,0,0,1.0,1.0,1.0
1748413721.7415097,22,0,0,0,1.0,1.0,1.0
1748413721.7606628,27,0,0,0,1.0,1.0,1.0
1748413721.7606633,23,0,0,0,1.0,1.0,1.0
1748413721.767687,28,0,0,0,1.0,1.0,1.0
1748413721.804617,24,0,0,0,1.0,1.0,1.0
1748413721.8130183,25,0,0,0,1.0,1.0,1.0
1748413721.8145206,26,0,0,0,1.0,1.0,1.0
1748413721.897654,27,0,0,0,1.0,1.0,1.0
1748413721.9121637,28,0,0,0,1.0,1.0,1.0
1748413721.9538248,29,0,0,0,1.0,1.0,1.0
1748413721.9558349,30,0,0,0,1.0,1.0,1.0
1748413721.991353,29,0,0,0,1.0,1.0,1.0
1748413722.003181,30,0,0,0,1.0,1.0,1.0
1748413722.0069315,31,0,0,0,1.0,1.0,1.0
1748413722.0532272,32,0,0,0,1.0,1.0,1.0
1748413722.0735774,31,0,0,0,1.0,1.0,1.0
1748413722.0749307,32,0,0,0,1.0,1.0,1.0
1748413722.0777516,33,0,0,0,1.0,1.0,1.0
1748413722.2071314,33,0,0,0,1.0,1.0,1.0
1748413722.211727,34,0,0,0,1.0,1.0,1.0
1748413722.2280242,34,0,0,0,1.0,1.0,1.0
1748413722.2704456,35,0,0,0,1.0,1.0,1.0
1748413722.2711682,35,0,0,0,1.0,1.0,1.0
1748413722.273842,36,0,0,0,1.0,1.0,1.0
1748413722.318402,36,0,0,0,1.0,1.0,1.0
1748413722.3260844,37,0,0,0,1.0,1.0,1.0
1748413722.3561482,37,0,0,0,1.0,1.0,1.0
1748413722.3747792,38,0,0,0,1.0,1.0,1.0
1748413722.391273,38,0,0,0,1.0,1.0,1.0
1748413722.3931909,39,0,0,0,1.0,1.0,1.0
1748413722.3949332,39,0,0,0,1.0,1.0,1.0
1748413722.4915338,40,0,0,0,1.0,1.0,1.0
1748413722.5093641,40,0,0,0,1.0,1.0,1.0
1748413722.552643,41,0,0,0,1.0,1.0,1.0
1748413722.5877266,41,0,0,0,1.0,1.0,1.0
1748413722.6255646,42,0,0,0,1.0,1.0,1.0
1748413722.635732,43,0,0,0,1.0,1.0,1.0
1748413722.6730797,42,0,0,0,1.0,1.0,1.0
1748413722.684521,43,0,0,0,1.0,1.0,1.0
1748413722.7390563,44,0,0,0,1.0,1.0,1.0
1748413722.7404327,44,0,0,0,1.0,1.0,1.0
1748413722.747182,45,0,0,0,1.0,1.0,1.0
1748413722.8303967,45,0,0,0,1.0,1.0,1.0
1748413722.8635259,46,0,0,0,1.0,1.0,1.0
1748413722.9282477,46,0,0,0,1.0,1.0,1.0
1748413722.9421105,47,0,0,0,1.0,1.0,1.0
1748413722.9710603,47,0,0,0,1.0,1.0,1.0
1748413722.9834435,48,0,0,0,1.0,1.0,1.0
1748413723.0164692,48,0,0,0,1.0,1.0,1.0
1748413723.0530376,49,0,0,0,1.0,1.0,1.0
1748413723.0576236,49,0,0,0,1.0,1.0,1.0
1748413723.076996,50,0,0,0,1.0,1.0,1.0
1748413723.076996,50,0,0,0,1.0,1.0,1.0
1748413723.096739,51,0,0,0,1.0,1.0,1.0
1748413723.150229,52,0,0,0,1.0,1.0,1.0
1748413723.1832747,51,0,0,0,1.0,1.0,1.0
1748413723.212804,52,0,0,0,1.0,1.0,1.0
1748413723.223172,53,0,0,0,1.0,1.0,1.0
1748413723.2520905,53,0,0,0,1.0,1.0,1.0
1748413723.2640052,54,0,0,0,1.0,1.0,1.0
1748413723.3040411,55,0,0,0,1.0,1.0,1.0
1748413723.343831,56,0,0,0,1.0,1.0,1.0
1748413723.346021,57,0,0,0,1.0,1.0,1.0
1748413723.376703,54,0,0,0,1.0,1.0,1.0
1748413723.3988593,55,0,0,0,1.0,1.0,1.0
1748413723.4490025,58,0,0,0,1.0,1.0,1.0
1748413723.4959285,56,0,0,0,1.0,1.0,1.0
1748413723.5045257,59,0,0,0,1.0,1.0,1.0
1748413723.5077581,60,0,0,0,1.0,1.0,1.0
1748413723.5249302,61,0,0,0,1.0,1.0,1.0
1748413723.5274246,57,0,0,0,1.0,1.0,1.0
1748413723.5774639,58,0,0,0,1.0,1.0,1.0
1748413723.593874,62,0,0,0,1.0,1.0,1.0
1748413723.651908,59,0,0,0,1.0,1.0,1.0
1748413723.6635442,63,0,0,0,1.0,1.0,1.0
1748413723.6971283,60,0,0,0,1.0,1.0,1.0
1748413723.7022796,64,0,0,0,1.0,1.0,1.0
1748413723.8060203,61,0,0,0,1.0,1.0,1.0
1748413723.8579042,62,0,0,0,1.0,1.0,1.0
1748413723.8639207,65,0,0,0,1.0,1.0,1.0
1748413723.8897598,63,0,0,0,1.0,1.0,1.0
1748413723.890891,66,0,0,0,1.0,1.0,1.0
1748413723.8941891,64,0,0,0,1.0,1.0,1.0
1748413723.92687,67,0,0,0,1.0,1.0,1.0
1748413723.9298398,65,0,0,0,1.0,1.0,1.0
1748413723.9526348,66,0,0,0,1.0,1.0,1.0
1748413724.0142157,68,0,0,0,1.0,1.0,1.0
1748413724.034444,69,0,0,0,1.0,1.0,1.0
1748413724.0600011,70,0,0,0,1.0,1.0,1.0
1748413724.0737834,67,0,0,0,1.0,1.0,1.0
1748413724.091729,71,0,0,0,1.0,1.0,1.0
1748413724.0934393,72,0,0,0,1.0,1.0,1.0
1748413724.09587,73,0,0,0,1.0,1.0,1.0
1748413724.101314,74,0,0,0,1.0,1.0,1.0
1748413724.1097648,68,0,0,0,1.0,1.0,1.0
1748413724.1257904,75,0,0,0,1.0,1.0,1.0
1748413724.1372387,76,0,0,0,1.0,1.0,1.0
1748413724.161386,77,0,0,0,1.0,1.0,1.0
1748413724.1982684,69,0,0,0,1.0,1.0,1.0
1748413724.2352872,70,0,0,0,1.0,1.0,1.0
1748413724.2793577,78,0,0,0,1.0,1.0,1.0
1748413724.3055263,79,0,0,0,1.0,1.0,1.0
1748413724.3081,71,0,0,0,1.0,1.0,1.0
1748413724.3584456,80,0,0,0,1.0,1.0,1.0
1748413724.3654172,72,0,0,0,1.0,1.0,1.0
1748413724.3686018,81,0,0,0,1.0,1.0,1.0
1748413724.4010303,82,0,0,0,1.0,1.0,1.0
1748413724.405872,83,0,0,0,1.0,1.0,1.0
1748413724.411139,73,0,0,0,1.0,1.0,1.0
1748413724.462298,84,0,0,0,1.0,1.0,1.0
1748413724.5486667,74,0,0,0,1.0,1.0,1.0
1748413724.5592678,85,0,0,0,1.0,1.0,1.0
1748413724.5677814,75,0,0,0,1.0,1.0,1.0
1748413724.5869274,86,0,0,0,1.0,1.0,1.0
1748413724.6428273,87,0,0,0,1.0,1.0,1.0
1748413724.6478882,76,0,0,0,1.0,1.0,1.0
1748413724.7041292,77,0,0,0,1.0,1.0,1.0
1748413724.7343302,88,0,0,0,1.0,1.0,1.0
1748413724.7383456,78,0,0,0,1.0,1.0,1.0
1748413724.7617762,79,0,0,0,1.0,1.0,1.0
1748413724.789331,80,0,0,0,1.0,1.0,1.0
1748413724.7907188,89,0,0,0,1.0,1.0,1.0
1748413724.7989829,81,0,0,0,1.0,1.0,1.0
1748413724.8804355,90,0,0,0,1.0,1.0,1.0
1748413724.9224849,91,0,0,0,1.0,1.0,1.0
1748413724.9639282,82,0,0,0,1.0,1.0,1.0
1748413724.9919379,83,0,0,0,1.0,1.0,1.0
1748413724.9954832,92,0,0,0,1.0,1.0,1.0
1748413724.997966,93,0,0,0,1.0,1.0,1.0
1748413725.0061512,84,0,0,0,1.0,1.0,1.0
1748413725.0307822,85,0,0,0,1.0,1.0,1.0
1748413725.049567,86,0,0,0,1.0,1.0,1.0
1748413725.1281333,94,0,0,0,1.0,1.0,1.0
1748413725.15552,87,0,0,0,1.0,1.0,1.0
1748413725.159051,88,0,0,0,1.0,1.0,1.0
1748413725.1864173,95,0,0,0,1.0,1.0,1.0
1748413725.1908925,96,0,0,0,1.0,1.0,1.0
1748413725.2084773,89,0,0,0,1.0,1.0,1.0
1748413725.2148843,90,0,0,0,1.0,1.0,1.0
1748413725.2160358,97,0,0,0,1.0,1.0,1.0
1748413725.2513347,98,0,0,0,1.0,1.0,1.0
1748413725.2533355,91,0,0,0,1.0,1.0,1.0
1748413725.2659853,99,0,0,0,1.0,1.0,1.0
1748413725.3278968,92,0,0,0,1.0,1.0,1.0
1748413725.3468647,100,0,0,0,1.0,1.0,1.0
1748413725.357162,93,0,0,0,1.0,1.0,1.0
1748413725.4141402,101,0,0,0,1.0,1.0,1.0
1748413725.4168408,94,0,0,0,1.0,1.0,1.0
1748413725.4346552,102,0,0,0,1.0,1.0,1.0
1748413725.4458375,103,0,0,0,1.0,1.0,1.0
1748413725.472976,95,0,0,0,1.0,1.0,1.0
1748413725.481885,96,0,0,0,1.0,1.0,1.0
1748413725.5062702,97,0,0,0,1.0,1.0,1.0
1748413725.518721,104,0,0,0,1.0,1.0,1.0
1748413725.563482,98,0,0,0,1.0,1.0,1.0
1748413725.5936575,105,0,0,0,1.0,1.0,1.0
1748413725.60365,99,0,0,0,1.0,1.0,1.0
1748413725.6494212,106,0,0,0,1.0,1.0,1.0
1748413725.6923294,100,0,0,0,1.0,1.0,1.0
1748413725.7241,101,0,0,0,1.0,1.0,1.0
1748413725.7289195,102,0,0,0,1.0,1.0,1.0
1748413725.7304783,103,0,0,0,1.0,1.0,1.0
1748413725.7684588,107,0,0,0,1.0,1.0,1.0
1748413725.7927682,108,0,0,0,1.0,1.0,1.0
1748413725.8211842,109,0,0,0,1.0,1.0,1.0
1748413725.8985574,104,0,0,0,1.0,1.0,1.0
1748413725.901244,105,0,0,0,1.0,1.0,1.0
1748413725.9619246,110,0,0,0,1.0,1.0,1.0
1748413725.9659646,111,0,0,0,1.0,1.0,1.0
1748413725.969317,112,0,0,0,1.0,1.0,1.0
1748413725.9915361,106,0,0,0,1.0,1.0,1.0
1748413726.012386,113,0,0,0,1.0,1.0,1.0
1748413726.0597265,114,0,0,0,1.0,1.0,1.0
1748413726.0819747,107,0,0,0,1.0,1.0,1.0
1748413726.1031818,108,0,0,0,1.0,1.0,1.0
1748413726.1433125,109,0,0,0,1.0,1.0,1.0
1748413726.15257,110,0,0,0,1.0,1.0,1.0
1748413726.1793218,115,0,0,0,1.0,1.0,1.0
1748413726.2122269,116,0,0,0,1.0,1.0,1.0
1748413726.2496727,111,0,0,0,1.0,1.0,1.0
1748413726.2498934,117,0,0,0,1.0,1.0,1.0
1748413726.2842336,112,0,0,0,1.0,1.0,1.0
1748413726.284988,113,0,0,0,1.0,1.0,1.0
1748413726.3285296,114,0,0,0,1.0,1.0,1.0
1748413726.348775,118,0,0,0,1.0,1.0,1.0
1748413726.3998628,119,0,0,0,1.0,1.0,1.0
1748413726.4419694,120,0,0,0,1.0,1.0,1.0
1748413726.473918,115,0,0,0,1.0,1.0,1.0
1748413726.4751062,116,0,0,0,1.0,1.0,1.0
1748413726.4815223,117,0,0,0,1.0,1.0,1.0
1748413726.4858835,121,0,0,0,1.0,1.0,1.0
1748413726.487071,122,0,0,0,1.0,1.0,1.0
1748413726.547999,118,0,0,0,1.0,1.0,1.0
1748413726.5724998,119,0,0,0,1.0,1.0,1.0
1748413726.5834846,120,0,0,0,1.0,1.0,1.0
1748413726.6136134,121,0,0,0,1.0,1.0,1.0
1748413726.626929,122,0,0,0,1.0,1.0,1.0
1748413726.6663115,123,0,0,0,1.0,1.0,1.0
1748413726.6799212,123,0,0,0,1.0,1.0,1.0
1748413726.684237,124,0,0,0,1.0,1.0,1.0
1748413726.8022277,125,0,0,0,1.0,1.0,1.0
1748413726.8090413,126,0,0,0,1.0,1.0,1.0
1748413726.8271325,124,0,0,0,1.0,1.0,1.0
1748413726.8490765,125,0,0,0,1.0,1.0,1.0
1748413726.897412,127,0,0,0,1.0,1.0,1.0
1748413726.9283204,126,0,0,0,1.0,1.0,1.0
1748413726.9715822,127,0,0,0,1.0,1.0,1.0
1748413727.010824,128,0,0,0,1.0,1.0,1.0
1748413727.031222,128,0,0,0,1.0,1.0,1.0
1748413727.0598445,129,0,0,0,1.0,1.0,1.0
1748413727.0782638,130,0,0,0,1.0,1.0,1.0
1748413727.0814397,129,0,0,0,1.0,1.0,1.0
1748413727.111312,130,0,0,0,1.0,1.0,1.0
1748413727.1236386,131,0,0,0,1.0,1.0,1.0
1748413727.123707,131,0,0,0,1.0,1.0,1.0
1748413727.132852,132,0,0,0,1.0,1.0,1.0
1748413727.15839,132,0,0,0,1.0,1.0,1.0
1748413727.216677,133,0,0,0,1.0,1.0,1.0
1748413727.2485049,133,0,0,0,1.0,1.0,1.0
1748413727.287419,134,0,0,0,1.0,1.0,1.0
1748413727.2980762,135,0,0,0,1.0,1.0,1.0
1748413727.304937,134,0,0,0,1.0,1.0,1.0
1748413727.3184574,135,0,0,0,1.0,1.0,1.0
1748413727.3436117,136,0,0,0,1.0,1.0,1.0
1748413727.3503182,136,0,0,0,1.0,1.0,1.0
1748413727.3590953,137,0,0,0,1.0,1.0,1.0
1748413727.3604033,138,0,0,0,1.0,1.0,1.0
1748413727.3936138,139,0,0,0,1.0,1.0,1.0
1748413727.435117,137,0,0,0,1.0,1.0,1.0
1748413727.4370155,138,0,0,0,1.0,1.0,1.0
1748413727.4719913,139,0,0,0,1.0,1.0,1.0
1748413727.5327528,140,0,0,0,1.0,1.0,1.0
1748413727.5471592,141,0,0,0,1.0,1.0,1.0
1748413727.5757456,140,0,0,0,1.0,1.0,1.0
1748413727.5848765,141,0,0,0,1.0,1.0,1.0
1748413727.6550937,142,0,0,0,1.0,1.0,1.0
1748413727.6834934,142,0,0,0,1.0,1.0,1.0
1748413727.7175915,143,0,0,0,1.0,1.0,1.0
1748413727.7384117,144,0,0,0,1.0,1.0,1.0
1748413727.7880914,143,0,0,0,1.0,1.0,1.0
1748413727.8191652,145,0,0,0,1.0,1.0,1.0
1748413727.8289034,144,0,0,0,1.0,1.0,1.0
1748413727.8441157,146,0,0,0,1.0,1.0,1.0
1748413727.8890755,147,0,0,0,1.0,1.0,1.0
1748413727.8949184,145,0,0,0,1.0,1.0,1.0
1748413727.97584,146,0,0,0,1.0,1.0,1.0
1748413727.9904373,147,0,0,0,1.0,1.0,1.0
1748413728.012402,148,0,0,0,1.0,1.0,1.0
1748413728.0210035,149,0,0,0,1.0,1.0,1.0
1748413728.0349226,148,0,0,0,1.0,1.0,1.0
1748413728.0444472,150,0,0,0,1.0,1.0,1.0
1748413728.134054,149,0,0,0,1.0,1.0,1.0
1748413728.149069,151,0,0,0,1.0,1.0,1.0
1748413728.1544697,150,0,0,0,1.0,1.0,1.0
1748413728.1633368,152,0,0,0,1.0,1.0,1.0
1748413728.2200115,151,0,0,0,1.0,1.0,1.0
1748413728.232207,152,0,0,0,1.0,1.0,1.0
1748413728.3189816,153,0,0,0,1.0,1.0,1.0
1748413728.3285086,154,0,0,0,1.0,1.0,1.0
1748413728.337536,155,0,0,0,1.0,1.0,1.0
1748413728.3504164,153,0,0,0,1.0,1.0,1.0
1748413728.374441,156,0,0,0,1.0,1.0,1.0
1748413728.3880029,154,0,0,0,1.0,1.0,1.0
1748413728.399119,157,0,0,0,1.0,1.0,1.0
1748413728.4557102,158,0,0,0,1.0,1.0,1.0
1748413728.4778767,155,0,0,0,1.0,1.0,1.0
1748413728.519451,159,0,0,0,1.0,1.0,1.0
1748413728.5264115,160,0,0,0,1.0,1.0,1.0
1748413728.5815773,161,0,0,0,1.0,1.0,1.0
1748413728.5815842,156,0,0,0,1.0,1.0,1.0
1748413728.5919182,157,0,0,0,1.0,1.0,1.0
1748413728.6511934,158,0,0,0,1.0,1.0,1.0
1748413728.6901143,162,0,0,0,1.0,1.0,1.0
1748413728.690781,163,0,0,0,1.0,1.0,1.0
1748413728.7217302,164,0,0,0,1.0,1.0,1.0
1748413728.773094,165,0,0,0,1.0,1.0,1.0
1748413728.779395,159,0,0,0,1.0,1.0,1.0
1748413728.7904909,160,0,0,0,1.0,1.0,1.0
1748413728.790775,166,0,0,0,1.0,1.0,1.0
1748413728.8471136,161,0,0,0,1.0,1.0,1.0
1748413728.8850517,167,0,0,0,1.0,1.0,1.0
1748413728.907663,162,0,0,0,1.0,1.0,1.0
1748413728.948141,168,0,0,0,1.0,1.0,1.0
1748413728.9542873,163,0,0,0,1.0,1.0,1.0
1748413728.9656165,169,0,0,0,1.0,1.0,1.0
1748413729.0123646,164,0,0,0,1.0,1.0,1.0
1748413729.0535173,170,0,0,0,1.0,1.0,1.0
1748413729.061497,165,0,0,0,1.0,1.0,1.0
1748413729.0633001,171,0,0,0,1.0,1.0,1.0
1748413729.0870094,166,0,0,0,1.0,1.0,1.0
1748413729.1159227,172,0,0,0,1.0,1.0,1.0
1748413729.1362312,173,0,0,0,1.0,1.0,1.0
1748413729.2114053,167,0,0,0,1.0,1.0,1.0
1748413729.2165673,174,0,0,0,1.0,1.0,1.0
1748413729.2444742,175,0,0,0,1.0,1.0,1.0
1748413729.2653954,168,0,0,0,1.0,1.0,1.0
1748413729.2708411,176,0,0,0,1.0,1.0,1.0
1748413729.2864559,177,0,0,0,1.0,1.0,1.0
1748413729.318208,169,0,0,0,1.0,1.0,1.0
1748413729.3293118,178,0,0,0,1.0,1.0,1.0
1748413729.3309512,170,0,0,0,1.0,1.0,1.0
1748413729.3335202,179,0,0,0,1.0,1.0,1.0
1748413729.3409166,180,0,0,0,1.0,1.0,1.0
1748413729.3547919,181,0,0,0,1.0,1.0,1.0
1748413729.4279087,182,0,0,0,1.0,1.0,1.0
1748413729.45093,171,0,0,0,1.0,1.0,1.0
1748413729.515452,172,0,0,0,1.0,1.0,1.0
1748413729.517784,183,0,0,0,1.0,1.0,1.0
1748413729.525929,184,0,0,0,1.0,1.0,1.0
1748413729.6210356,173,0,0,0,1.0,1.0,1.0
1748413729.627245,174,0,0,0,1.0,1.0,1.0
1748413729.647693,185,0,0,0,1.0,1.0,1.0
1748413729.660072,175,0,0,0,1.0,1.0,1.0
1748413729.6746328,176,0,0,0,1.0,1.0,1.0
1748413729.6941924,186,0,0,0,1.0,1.0,1.0
1748413729.7029212,187,0,0,0,1.0,1.0,1.0
1748413729.741811,188,0,0,0,1.0,1.0,1.0
1748413729.794632,189,0,0,0,1.0,1.0,1.0
1748413729.831702,177,0,0,0,1.0,1.0,1.0
1748413729.8525014,190,0,0,0,1.0,1.0,1.0
1748413729.8675423,178,0,0,0,1.0,1.0,1.0
1748413729.8679817,191,0,0,0,1.0,1.0,1.0
1748413729.8755739,179,0,0,0,1.0,1.0,1.0
1748413729.8962831,192,0,0,0,1.0,1.0,1.0
1748413729.9778514,180,0,0,0,1.0,1.0,1.0
1748413730.017238,193,0,0,0,1.0,1.0,1.0
1748413730.0173328,181,0,0,0,1.0,1.0,1.0
1748413730.0298898,194,0,0,0,1.0,1.0,1.0
1748413730.0764408,182,0,0,0,1.0,1.0,1.0
1748413730.0875487,195,0,0,0,1.0,1.0,1.0
1748413730.092928,183,0,0,0,1.0,1.0,1.0
1748413730.1528847,184,0,0,0,1.0,1.0,1.0
1748413730.1580682,196,0,0,0,1.0,1.0,1.0
1748413730.2118597,185,0,0,0,1.0,1.0,1.0
1748413730.2458673,186,0,0,0,1.0,1.0,1.0
1748413730.2770784,187,0,0,0,1.0,1.0,1.0
1748413730.2772949,197,0,0,0,1.0,1.0,1.0
1748413730.33287,198,0,0,0,1.0,1.0,1.0
1748413730.3429117,188,0,0,0,1.0,1.0,1.0
1748413730.3506913,199,0,0,0,1.0,1.0,1.0
1748413730.3564284,189,0,0,0,1.0,1.0,1.0
1748413730.3692954,200,0,0,0,1.0,1.0,1.0
1748413730.377644,201,0,0,0,1.0,1.0,1.0
1748413730.3897038,190,0,0,0,1.0,1.0,1.0
1748413730.39066,202,0,0,0,1.0,1.0,1.0
1748413730.4408295,203,0,0,0,1.0,1.0,1.0
1748413730.4925334,204,0,0,0,1.0,1.0,1.0
1748413730.4987178,191,0,0,0,1.0,1.0,1.0
1748413730.508709,192,0,0,0,1.0,1.0,1.0
1748413730.6362402,205,0,0,0,1.0,1.0,1.0
1748413730.6388607,206,0,0,0,1.0,1.0,1.0
1748413730.6531582,193,0,0,0,1.0,1.0,1.0
1748413730.6641335,194,0,0,0,1.0,1.0,1.0
1748413730.6797607,207,0,0,0,1.0,1.0,1.0
1748413730.7296898,195,0,0,0,1.0,1.0,1.0
1748413730.7429771,208,0,0,0,1.0,1.0,1.0
1748413730.7465658,209,0,0,0,1.0,1.0,1.0
1748413730.7848363,196,0,0,0,1.0,1.0,1.0
1748413730.8759327,197,0,0,0,1.0,1.0,1.0
1748413730.903163,198,0,0,0,1.0,1.0,1.0
1748413730.931007,199,0,0,0,1.0,1.0,1.0
1748413730.9416628,210,0,0,0,1.0,1.0,1.0
1748413730.9431496,211,0,0,0,1.0,1.0,1.0
1748413730.9658291,212,0,0,0,1.0,1.0,1.0
1748413730.9899807,200,0,0,0,1.0,1.0,1.0
1748413731.0031667,213,0,0,0,1.0,1.0,1.0
1748413731.0131702,214,0,0,0,1.0,1.0,1.0
1748413731.0509937,215,0,0,0,1.0,1.0,1.0
1748413731.0929236,201,0,0,0,1.0,1.0,1.0
1748413731.1138256,202,0,0,0,1.0,1.0,1.0
1748413731.1295664,203,0,0,0,1.0,1.0,1.0
1748413731.1458323,216,0,0,0,1.0,1.0,1.0
1748413731.1613216,217,0,0,0,1.0,1.0,1.0
1748413731.1682718,204,0,0,0,1.0,1.0,1.0
1748413731.2765245,205,0,0,0,1.0,1.0,1.0
1748413731.316544,218,0,0,0,1.0,1.0,1.0
1748413731.342811,206,0,0,0,1.0,1.0,1.0
1748413731.3447163,219,0,0,0,1.0,1.0,1.0
1748413731.4113984,207,0,0,0,1.0,1.0,1.0
1748413731.420913,220,0,0,0,1.0,1.0,1.0
1748413731.4706852,221,0,0,0,1.0,1.0,1.0
1748413731.4777892,208,0,0,0,1.0,1.0,1.0
1748413731.5297697,222,0,0,0,1.0,1.0,1.0
1748413731.6125786,209,0,0,0,1.0,1.0,1.0
1748413731.6148093,210,0,0,0,1.0,1.0,1.0
1748413731.6194398,223,0,0,0,1.0,1.0,1.0
1748413731.713072,224,0,0,0,1.0,1.0,1.0
1748413731.7144485,211,0,0,0,1.0,1.0,1.0
1748413731.766443,225,0,0,0,1.0,1.0,1.0
1748413731.7816098,212,0,0,0,1.0,1.0,1.0
1748413731.79981,213,0,0,0,1.0,1.0,1.0
1748413731.8032992,226,0,0,0,1.0,1.0,1.0
1748413731.8344402,227,0,0,0,1.0,1.0,1.0
1748413731.8611453,228,0,0,0,1.0,1.0,1.0
1748413731.8626964,214,0,0,0,1.0,1.0,1.0
1748413731.8671076,215,0,0,0,1.0,1.0,1.0
1748413731.891049,216,0,0,0,1.0,1.0,1.0
1748413731.919104,229,0,0,0,1.0,1.0,1.0
1748413731.9443014,230,0,0,0,1.0,1.0,1.0
1748413731.9734912,231,0,0,0,1.0,1.0,1.0
1748413731.9897454,232,0,0,0,1.0,1.0,1.0
1748413732.0128286,233,0,0,0,1.0,1.0,1.0
1748413732.0180717,217,0,0,0,1.0,1.0,1.0
1748413732.0684192,234,0,0,0,1.0,1.0,1.0
1748413732.0789676,235,0,0,0,1.0,1.0,1.0
1748413732.0876834,218,0,0,0,1.0,1.0,1.0
1748413732.0904925,236,0,0,0,1.0,1.0,1.0
1748413732.1524293,219,0,0,0,1.0,1.0,1.0
1748413732.17205,220,0,0,0,1.0,1.0,1.0
1748413732.199098,237,0,0,0,1.0,1.0,1.0
1748413732.2054887,238,0,0,0,1.0,1.0,1.0
1748413732.2582915,221,0,0,0,1.0,1.0,1.0
1748413732.314326,239,0,0,0,1.0,1.0,1.0
1748413732.3169372,240,0,0,0,1.0,1.0,1.0
1748413732.3269637,222,0,0,0,1.0,1.0,1.0
1748413732.360261,223,0,0,0,1.0,1.0,1.0
1748413732.3837225,224,0,0,0,1.0,1.0,1.0
1748413732.3923137,241,0,0,0,1.0,1.0,1.0
1748413732.4250355,242,0,0,0,1.0,1.0,1.0
1748413732.4791107,225,0,0,0,1.0,1.0,1.0
1748413732.5104537,226,0,0,0,1.0,1.0,1.0
1748413732.521658,227,0,0,0,1.0,1.0,1.0
1748413732.5371964,243,0,0,0,1.0,1.0,1.0
1748413732.543801,244,0,0,0,1.0,1.0,1.0
1748413732.5667956,245,0,0,0,1.0,1.0,1.0
1748413732.6530623,246,0,0,0,1.0,1.0,1.0
1748413732.673591,228,0,0,0,1.0,1.0,1.0
1748413732.687515,247,0,0,0,1.0,1.0,1.0
1748413732.6898963,229,0,0,0,1.0,1.0,1.0
1748413732.750684,248,0,0,0,1.0,1.0,1.0
1748413732.8349912,249,0,0,0,1.0,1.0,1.0
1748413732.8359575,230,0,0,0,1.0,1.0,1.0
1748413732.846122,250,0,0,0,1.0,1.0,1.0
1748413732.850652,231,0,0,0,1.0,1.0,1.0
1748413732.8647995,251,0,0,0,1.0,1.0,1.0
1748413732.8916311,232,0,0,0,1.0,1.0,1.0
1748413732.9371676,252,0,0,0,1.0,1.0,1.0
1748413732.9779663,253,0,0,0,1.0,1.0,1.0
