window_end,TP,FP,TN,FN,Precision,Recall,F1
1749911074.3365111,0,0,82,0,0.0,0.0,0.0
1749911074.3527217,0,0,83,0,0.0,0.0,0.0
1749911074.3686328,0,0,83,0,0.0,0.0,0.0
1749911074.4504201,0,0,84,0,0.0,0.0,0.0
1749911074.5023017,0,0,85,0,0.0,0.0,0.0
1749911074.5033705,0,0,84,0,0.0,0.0,0.0
1749911074.5334234,0,0,86,0,0.0,0.0,0.0
1749911074.5335808,0,0,85,0,0.0,0.0,0.0
1749911074.5719533,0,0,87,0,0.0,0.0,0.0
1749911074.580444,0,0,88,0,0.0,0.0,0.0
1749911074.6359916,0,0,89,0,0.0,0.0,0.0
1749911074.656369,0,0,86,0,0.0,0.0,0.0
1749911074.6765437,0,0,87,0,0.0,0.0,0.0
1749911074.771164,0,0,88,0,0.0,0.0,0.0
1749911074.781191,0,0,90,0,0.0,0.0,0.0
1749911074.7854335,0,0,91,0,0.0,0.0,0.0
1749911074.8409336,0,0,92,0,0.0,0.0,0.0
1749911074.8812785,0,0,89,0,0.0,0.0,0.0
1749911074.8956814,0,0,90,0,0.0,0.0,0.0
1749911074.9314568,0,0,91,0,0.0,0.0,0.0
1749911074.9467268,0,0,93,0,0.0,0.0,0.0
1749911074.950402,0,0,94,0,0.0,0.0,0.0
1749911075.0054655,0,0,95,0,0.0,0.0,0.0
1749911075.0521863,0,0,96,0,0.0,0.0,0.0
1749911075.086882,0,0,92,0,0.0,0.0,0.0
1749911075.0988653,0,0,97,0,0.0,0.0,0.0
1749911075.1089816,0,0,98,0,0.0,0.0,0.0
1749911075.1216412,0,0,93,0,0.0,0.0,0.0
1749911075.1440449,0,0,99,0,0.0,0.0,0.0
1749911075.1657474,0,0,94,0,0.0,0.0,0.0
1749911075.1835296,0,0,95,0,0.0,0.0,0.0
1749911075.188576,0,0,100,0,0.0,0.0,0.0
1749911075.19628,0,0,101,0,0.0,0.0,0.0
1749911075.2342715,0,0,96,0,0.0,0.0,0.0
1749911075.313427,0,0,97,0,0.0,0.0,0.0
1749911075.3352046,0,0,102,0,0.0,0.0,0.0
1749911075.3496726,0,0,103,0,0.0,0.0,0.0
1749911075.372258,0,0,98,0,0.0,0.0,0.0
1749911075.4106133,0,0,104,0,0.0,0.0,0.0
1749911075.4179454,0,0,105,0,0.0,0.0,0.0
1749911075.4250357,0,0,106,0,0.0,0.0,0.0
1749911075.4696577,0,0,99,0,0.0,0.0,0.0
1749911075.5263963,0,0,100,0,0.0,0.0,0.0
1749911075.5439546,0,0,101,0,0.0,0.0,0.0
1749911075.5460234,0,0,102,0,0.0,0.0,0.0
1749911075.574615,0,0,103,0,0.0,0.0,0.0
1749911075.5888503,0,0,107,0,0.0,0.0,0.0
1749911075.5945444,0,0,108,0,0.0,0.0,0.0
1749911075.6711266,0,0,104,0,0.0,0.0,0.0
1749911075.6729467,0,0,105,0,0.0,0.0,0.0
1749911075.6833923,0,0,106,0,0.0,0.0,0.0
1749911075.694808,0,0,109,0,0.0,0.0,0.0
1749911075.772868,0,0,110,0,0.0,0.0,0.0
1749911075.7800057,0,0,107,0,0.0,0.0,0.0
1749911075.8271065,0,0,108,0,0.0,0.0,0.0
