window_end,TP,FP,TN,FN,Precision,Recall,F1
1748413705.7811632,0,0,309,0,0,0,0
1748413705.7853496,0,0,304,0,0,0,0
1748413705.8313115,0,0,310,0,0,0,0
1748413705.8471775,0,0,305,0,0,0,0
1748413705.8628824,0,0,311,0,0,0,0
1748413705.863764,0,0,312,0,0,0,0
1748413705.922885,0,0,306,0,0,0,0
1748413705.932902,0,0,307,0,0,0,0
1748413705.9640896,0,0,308,0,0,0,0
1748413705.9759464,0,0,309,0,0,0,0
1748413705.9787154,0,0,310,0,0,0,0
1748413705.991763,0,0,313,0,0,0,0
1748413706.0150785,0,0,314,0,0,0,0
1748413706.0544837,0,0,311,0,0,0,0
1748413706.067431,0,0,312,0,0,0,0
1748413706.1040115,0,0,315,0,0,0,0
1748413706.1040406,0,0,313,0,0,0,0
1748413706.1636453,0,0,314,0,0,0,0
1748413706.2013767,0,0,315,0,0,0,0
1748413706.2120821,0,0,316,0,0,0,0
1748413706.2289784,0,0,317,0,0,0,0
1748413706.2796202,0,0,316,0,0,0,0
1748413706.3015575,0,0,317,0,0,0,0
1748413706.3027456,0,0,318,0,0,0,0
1748413706.3762412,0,0,318,0,0,0,0
1748413706.3822672,0,0,319,0,0,0,0
1748413706.390506,0,0,319,0,0,0,0
1748413706.4223158,0,0,320,0,0,0,0
1748413706.4247057,0,0,321,0,0,0,0
1748413706.479778,0,0,322,0,0,0,0
1748413706.4806137,0,0,320,0,0,0,0
1748413706.5422268,0,0,323,0,0,0,0
1748413706.5442324,0,0,321,0,0,0,0
1748413706.545179,0,0,322,0,0,0,0
1748413706.5524592,0,0,324,0,0,0,0
1748413706.6154437,0,0,323,0,0,0,0
1748413706.6186457,0,0,325,0,0,0,0
1748413706.626781,0,0,326,0,0,0,0
1748413706.656401,0,0,327,0,0,0,0
1748413706.6711583,0,0,324,0,0,0,0
1748413706.7175655,0,0,328,0,0,0,0
1748413706.7183871,0,0,325,0,0,0,0
1748413706.7213666,0,0,329,0,0,0,0
1748413706.7901545,0,0,330,0,0,0,0
1748413706.8044827,0,0,326,0,0,0,0
1748413706.8201954,0,0,327,0,0,0,0
1748413706.8510597,0,0,328,0,0,0,0
1748413706.8644588,0,0,329,0,0,0,0
1748413706.8731265,0,0,331,0,0,0,0
1748413706.9103,0,0,332,0,0,0,0
1748413706.9237692,0,0,330,0,0,0,0
1748413706.927815,0,0,333,0,0,0,0
1748413706.9777694,0,0,331,0,0,0,0
1748413707.042693,0,0,332,0,0,0,0
1748413707.0678842,0,0,334,0,0,0,0
1748413707.0841367,0,0,335,0,0,0,0
1748413707.0972512,0,0,333,0,0,0,0
1748413707.1536877,0,0,334,0,0,0,0
1748413707.2095714,0,0,336,0,0,0,0
1748413707.237627,0,0,337,0,0,0,0
1748413707.2376401,0,0,335,0,0,0,0
1748413707.316165,0,0,336,0,0,0,0
1748413707.3351803,0,0,337,0,0,0,0
1748413707.343996,0,0,338,0,0,0,0
1748413707.3465364,0,0,338,0,0,0,0
1748413707.4068573,0,0,339,0,0,0,0
1748413707.4103985,0,0,339,0,0,0,0
1748413707.4355962,0,0,340,0,0,0,0
1748413707.4964015,0,0,340,0,0,0,0
1748413707.5100176,0,0,341,0,0,0,0
1748413707.5447624,0,0,342,0,0,0,0
1748413707.5824978,0,0,341,0,0,0,0
1748413707.5897388,0,0,342,0,0,0,0
1748413707.625002,0,0,343,0,0,0,0
1748413707.6287854,0,0,343,0,0,0,0
1748413707.6497831,0,0,344,0,0,0,0
1748413707.72691,0,0,344,0,0,0,0
1748413707.7332003,0,0,345,0,0,0,0
1748413707.7410436,0,0,346,0,0,0,0
1748413707.7736259,0,0,345,0,0,0,0
1748413707.7938368,0,0,347,0,0,0,0
1748413707.8047533,0,0,348,0,0,0,0
1748413707.842209,0,0,346,0,0,0,0
1748413707.8486788,0,0,349,0,0,0,0
1748413707.8836358,0,0,350,0,0,0,0
1748413707.9106638,0,0,347,0,0,0,0
1748413707.9161034,0,0,351,0,0,0,0
1748413707.925264,0,0,352,0,0,0,0
1748413707.9450176,0,0,353,0,0,0,0
1748413707.9554226,0,0,354,0,0,0,0
1748413708.0195801,0,0,348,0,0,0,0
1748413708.021177,0,0,349,0,0,0,0
1748413708.0622356,0,0,355,0,0,0,0
1748413708.081324,0,0,350,0,0,0,0
1748413708.104761,0,0,356,0,0,0,0
1748413708.1179998,0,0,357,0,0,0,0
1748413708.1276069,0,0,351,0,0,0,0
1748413708.1641312,0,0,358,0,0,0,0
1748413708.1935792,0,0,352,0,0,0,0
1748413708.2745597,0,0,359,0,0,0,0
1748413708.30886,0,0,360,0,0,0,0
1748413708.3212833,0,0,353,0,0,0,0
1748413708.3616984,0,0,361,0,0,0,0
1748413708.3658347,0,0,362,0,0,0,0
1748413708.3662605,0,0,354,0,0,0,0
1748413708.3680694,0,0,355,0,0,0,0
1748413708.3730266,0,0,363,0,0,0,0
1748413708.38455,0,0,356,0,0,0,0
1748413708.4122672,0,0,357,0,0,0,0
1748413708.4630637,0,0,364,0,0,0,0
1748413708.4950023,0,0,365,0,0,0,0
1748413708.5618896,0,0,358,0,0,0,0
1748413708.5849395,0,0,366,0,0,0,0
1748413708.5855203,0,0,367,0,0,0,0
1748413708.6045365,0,0,359,0,0,0,0
1748413708.6061099,0,0,360,0,0,0,0
1748413708.6224978,0,0,368,0,0,0,0
1748413708.6499093,0,0,361,0,0,0,0
1748413708.6577194,0,0,362,0,0,0,0
1748413708.6760054,0,0,369,0,0,0,0
1748413708.688729,0,0,370,0,0,0,0
1748413708.7256246,0,0,363,0,0,0,0
1748413708.728734,0,0,364,0,0,0,0
1748413708.7902012,0,0,365,0,0,0,0
1748413708.8022566,0,0,366,0,0,0,0
1748413708.8383555,0,0,371,0,0,0,0
1748413708.8784754,0,0,372,0,0,0,0
1748413708.9300716,0,0,367,0,0,0,0
1748413708.9756482,0,0,368,0,0,0,0
1748413708.988839,0,0,369,0,0,0,0
1748413708.999791,0,0,373,0,0,0,0
1748413709.0502536,0,0,370,0,0,0,0
1748413709.0562212,0,0,374,0,0,0,0
1748413709.072983,0,0,371,0,0,0,0
1748413709.1193533,0,0,372,0,0,0,0
1748413709.1298845,0,0,375,0,0,0,0
1748413709.1752808,0,0,376,0,0,0,0
1748413709.2427163,0,0,373,0,0,0,0
1748413709.276064,0,0,374,0,0,0,0
1748413709.33291,0,0,377,0,0,0,0
1748413709.3440766,0,0,375,0,0,0,0
1748413709.3602712,0,0,378,0,0,0,0
1748413709.3616657,0,0,379,0,0,0,0
1748413709.4383414,0,0,376,0,0,0,0
1748413709.4533615,0,0,377,0,0,0,0
1748413709.4567819,0,0,380,0,0,0,0
1748413709.5226376,0,0,381,0,0,0,0
1748413709.5638123,0,0,378,0,0,0,0
1748413709.5868664,0,0,382,0,0,0,0
1748413709.5957668,0,0,383,0,0,0,0
1748413709.6087015,0,0,384,0,0,0,0
1748413709.6159298,0,0,379,0,0,0,0
1748413709.6200569,0,0,385,0,0,0,0
1748413709.6482294,0,0,380,0,0,0,0
1748413709.7179499,0,0,386,0,0,0,0
1748413709.7801766,0,0,387,0,0,0,0
1748413709.8023155,0,0,388,0,0,0,0
1748413709.8030684,0,0,381,0,0,0,0
1748413709.816074,0,0,382,0,0,0,0
1748413709.9330933,0,0,383,0,0,0,0
1748413709.972411,0,0,389,0,0,0,0
1748413709.982539,0,0,390,0,0,0,0
1748413710.0021574,0,0,384,0,0,0,0
1748413710.014872,0,0,391,0,0,0,0
1748413710.0240407,0,0,392,0,0,0,0
1748413710.0254037,0,0,385,0,0,0,0
1748413710.066209,0,0,393,0,0,0,0
1748413710.0673158,0,0,386,0,0,0,0
1748413710.1480348,0,0,387,0,0,0,0
1748413710.173392,0,0,394,0,0,0,0
1748413710.1843007,0,0,395,0,0,0,0
1748413710.1857362,0,0,388,0,0,0,0
1748413710.1966765,0,0,389,0,0,0,0
1748413710.2607818,0,0,390,0,0,0,0
1748413710.3220592,0,0,396,0,0,0,0
1748413710.3824744,0,0,391,0,0,0,0
1748413710.3861194,0,0,392,0,0,0,0
1748413710.3875835,0,0,397,0,0,0,0
1748413710.3886,0,0,393,0,0,0,0
1748413710.4170513,0,0,398,0,0,0,0
1748413710.4378507,0,0,394,0,0,0,0
1748413710.454245,0,0,399,0,0,0,0
1748413710.4748006,0,0,395,0,0,0,0
1748413710.4817114,0,0,400,0,0,0,0
1748413710.530736,0,0,401,0,0,0,0
1748413710.563297,0,0,396,0,0,0,0
1748413710.5836453,0,0,402,0,0,0,0
1748413710.596328,0,0,397,0,0,0,0
1748413710.610414,0,0,398,0,0,0,0
1748413710.6486306,0,0,399,0,0,0,0
1748413710.6580176,0,0,403,0,0,0,0
1748413710.6597614,0,0,404,0,0,0,0
1748413710.6696827,0,0,400,0,0,0,0
1748413710.705061,0,0,401,0,0,0,0
1748413710.7352202,0,0,402,0,0,0,0
1748413710.7467113,0,0,405,0,0,0,0
1748413710.7803001,0,0,403,0,0,0,0
1748413710.8477435,0,0,406,0,0,0,0
1748413710.8697577,0,0,404,0,0,0,0
1748413710.8706825,0,0,407,0,0,0,0
1748413710.873504,0,0,408,0,0,0,0
1748413710.9185061,0,0,409,0,0,0,0
1748413710.9275627,0,0,405,0,0,0,0
1748413710.935758,0,0,410,0,0,0,0
1748413710.9820185,0,0,406,0,0,0,0
1748413710.9877844,0,0,411,0,0,0,0
1748413711.039145,0,0,407,0,0,0,0
1748413711.0669894,0,0,412,0,0,0,0
1748413711.097734,0,0,408,0,0,0,0
1748413711.112103,0,0,413,0,0,0,0
1748413711.1418433,0,0,409,0,0,0,0
1748413711.1460052,0,0,414,0,0,0,0
1748413711.1934943,0,0,415,0,0,0,0
1748413711.2092946,0,0,416,0,0,0,0
1748413711.2117913,0,0,417,0,0,0,0
1748413711.2587695,0,0,410,0,0,0,0
1748413711.2851295,0,0,411,0,0,0,0
1748413711.3355906,0,0,412,0,0,0,0
1748413711.351325,0,0,418,0,0,0,0
1748413711.3814447,0,0,419,0,0,0,0
1748413711.3956735,0,0,413,0,0,0,0
1748413711.4651732,0,0,414,0,0,0,0
1748413711.4957626,0,0,420,0,0,0,0
1748413711.5142102,0,0,415,0,0,0,0
1748413711.557864,0,0,421,0,0,0,0
1748413711.6442635,0,0,422,0,0,0,0
1748413711.6479478,0,0,416,0,0,0,0
1748413711.6632895,0,0,417,0,0,0,0
1748413711.6676788,0,0,423,0,0,0,0
1748413711.755478,0,0,424,0,0,0,0
1748413711.7763236,0,0,425,0,0,0,0
1748413711.8222117,0,0,418,0,0,0,0
1748413711.8357537,0,0,419,0,0,0,0
1748413711.926084,0,0,420,0,0,0,0
1748413711.9424088,0,0,426,0,0,0,0
1748413711.9505925,0,0,427,0,0,0,0
1748413711.9755583,0,0,421,0,0,0,0
1748413711.997607,0,0,422,0,0,0,0
1748413712.0236046,0,0,423,0,0,0,0
1748413712.0875804,0,0,424,0,0,0,0
1748413712.1254463,0,0,428,0,0,0,0
1748413712.1478148,0,0,429,0,0,0,0
1748413712.1752763,0,0,425,0,0,0,0
1748413712.1770027,0,0,430,0,0,0,0
1748413712.201757,0,0,426,0,0,0,0
1748413712.2955272,0,0,427,0,0,0,0
1748413712.3239381,0,0,428,0,0,0,0
1748413712.3281074,0,0,431,0,0,0,0
1748413712.3594842,0,0,432,0,0,0,0
1748413712.3738902,0,0,433,0,0,0,0
1748413712.4630973,0,0,429,0,0,0,0
1748413712.4921196,0,0,430,0,0,0,0
1748413712.5327668,0,0,434,0,0,0,0
1748413712.550048,0,0,435,0,0,0,0
1748413712.5539494,0,0,431,0,0,0,0
1748413712.595129,0,0,436,0,0,0,0
1748413712.6041505,0,0,432,0,0,0,0
1748413712.625166,0,0,437,0,0,0,0
1748413712.6490777,0,0,438,0,0,0,0
1748413712.6661837,0,0,433,0,0,0,0
1748413712.6863985,0,0,439,0,0,0,0
1748413712.736271,0,0,434,0,0,0,0
1748413712.7749305,0,0,435,0,0,0,0
1748413712.8215592,0,0,440,0,0,0,0
1748413712.850269,0,0,436,0,0,0,0
1748413712.8519347,0,0,441,0,0,0,0
1748413712.8919373,0,0,437,0,0,0,0
1748413712.9507663,0,0,442,0,0,0,0
1748413713.0001395,0,0,443,0,0,0,0
1748413713.018985,0,0,438,0,0,0,0
1748413713.0307755,0,0,444,0,0,0,0
1748413713.0376582,0,0,445,0,0,0,0
1748413713.0627472,0,0,446,0,0,0,0
1748413713.0661414,0,0,439,0,0,0,0
1748413713.1164753,0,0,440,0,0,0,0
1748413713.160774,0,0,441,0,0,0,0
1748413713.1771867,0,0,447,0,0,0,0
1748413713.246868,0,0,448,0,0,0,0
1748413713.2516131,0,0,442,0,0,0,0
1748413713.256792,0,0,449,0,0,0,0
1748413713.2613785,0,0,450,0,0,0,0
1748413713.2998822,0,0,443,0,0,0,0
1748413713.3035994,0,0,444,0,0,0,0
1748413713.3087373,0,0,451,0,0,0,0
1748413713.3628247,0,0,452,0,0,0,0
1748413713.3654516,0,0,453,0,0,0,0
1748413713.4256043,0,0,445,0,0,0,0
1748413713.465755,0,0,446,0,0,0,0
1748413713.4683137,0,0,447,0,0,0,0
1748413713.493743,0,0,448,0,0,0,0
1748413713.5341492,0,0,454,0,0,0,0
1748413713.5480857,0,0,449,0,0,0,0
1748413713.5480855,0,0,455,0,0,0,0
1748413713.633191,0,0,450,0,0,0,0
1748413713.6731262,0,0,456,0,0,0,0
1748413713.6824443,0,0,451,0,0,0,0
1748413713.7035162,0,0,457,0,0,0,0
1748413713.7190201,0,0,452,0,0,0,0
1748413713.721315,0,0,453,0,0,0,0
1748413713.789434,0,0,458,0,0,0,0
1748413713.830075,0,0,454,0,0,0,0
1748413713.8552322,0,0,459,0,0,0,0
1748413713.858999,0,0,455,0,0,0,0
1748413713.86876,0,0,460,0,0,0,0
1748413713.8928564,0,0,456,0,0,0,0
1748413713.9162781,0,0,461,0,0,0,0
1748413713.9270954,0,0,457,0,0,0,0
1748413713.9330437,0,0,458,0,0,0,0
1748413713.9459176,0,0,459,0,0,0,0
1748413714.0306745,0,0,462,0,0,0,0
1748413714.0474093,0,0,463,0,0,0,0
1748413714.0582776,0,0,460,0,0,0,0
1748413714.1000674,0,0,461,0,0,0,0
1748413714.1343048,0,0,462,0,0,0,0
1748413714.1524274,0,0,463,0,0,0,0
1748413714.1600904,0,0,464,0,0,0,0
1748413714.1975145,0,0,464,0,0,0,0
1748413714.218037,0,0,465,0,0,0,0
1748413714.2462604,0,0,465,0,0,0,0
1748413714.2707489,0,0,466,0,0,0,0
1748413714.2852042,0,0,467,0,0,0,0
1748413714.3621206,0,0,468,0,0,0,0
1748413714.3715403,0,0,466,0,0,0,0
1748413714.4148676,0,0,469,0,0,0,0
1748413714.41735,0,0,470,0,0,0,0
1748413714.4426663,0,0,471,0,0,0,0
1748413714.443992,0,0,467,0,0,0,0
1748413714.5142808,0,0,468,0,0,0,0
1748413714.5390706,0,0,472,0,0,0,0
1748413714.5753713,0,0,469,0,0,0,0
1748413714.5947049,0,0,470,0,0,0,0
1748413714.6158493,0,0,473,0,0,0,0
1748413714.6363842,0,0,471,0,0,0,0
1748413714.6567786,0,0,474,0,0,0,0
1748413714.694141,0,0,472,0,0,0,0
1748413714.7023067,0,0,473,0,0,0,0
1748413714.729833,0,0,475,0,0,0,0
1748413714.7430205,0,0,474,0,0,0,0
1748413714.7603033,0,0,475,0,0,0,0
1748413714.7993557,0,0,476,0,0,0,0
1748413714.834048,0,0,476,0,0,0,0
1748413714.884398,0,0,477,0,0,0,0
1748413714.8940275,0,0,477,0,0,0,0
1748413714.8964038,0,0,478,0,0,0,0
1748413714.9941964,0,0,479,0,0,0,0
1748413715.02652,0,0,478,0,0,0,0
1748413715.0290072,0,0,479,0,0,0,0
1748413715.0600686,0,0,480,0,0,0,0
1748413715.155489,0,0,481,0,0,0,0
1748413715.1978083,0,0,480,0,0,0,0
1748413715.1996086,0,0,482,0,0,0,0
1748413715.209778,0,0,481,0,0,0,0
1748413715.2481008,0,0,483,0,0,0,0
1748413715.2628427,0,0,482,0,0,0,0
1748413715.2891483,0,0,484,0,0,0,0
1748413715.3097434,0,0,483,0,0,0,0
1748413715.376685,0,0,485,0,0,0,0
1748413715.4098814,0,0,486,0,0,0,0
1748413715.4153957,0,0,484,0,0,0,0
1748413715.4502487,0,0,487,0,0,0,0
1748413715.4547136,0,0,488,0,0,0,0
1748413715.4920816,0,0,489,0,0,0,0
1748413715.4978611,0,0,490,0,0,0,0
1748413715.5034924,0,0,485,0,0,0,0
1748413715.5756726,0,0,486,0,0,0,0
1748413715.6026268,0,0,491,0,0,0,0
1748413715.6056387,0,0,487,0,0,0,0
1748413715.660238,0,0,488,0,0,0,0
1748413715.6704948,0,0,492,0,0,0,0
1748413715.7074783,0,0,493,0,0,0,0
1748413715.741864,0,0,489,0,0,0,0
1748413715.7620292,0,0,490,0,0,0,0
1748413715.780862,0,0,491,0,0,0,0
1748413715.807428,0,0,494,0,0,0,0
1748413715.8343694,0,0,492,0,0,0,0
1748413715.843596,0,0,495,0,0,0,0
1748413715.8780334,0,0,493,0,0,0,0
1748413715.896713,0,0,496,0,0,0,0
1748413715.9145582,0,0,494,0,0,0,0
1748413715.9795027,0,0,497,0,0,0,0
1748413715.9998336,0,0,495,0,0,0,0
1748413716.0417442,0,0,498,0,0,0,0
1748413716.04478,0,0,496,0,0,0,0
1748413716.069429,0,0,499,0,0,0,0
1748413716.103972,0,0,500,0,0,0,0
1748413716.1128783,0,0,497,0,0,0,0
1748413716.1665962,0,0,501,0,0,0,0
1748413716.1862123,0,0,502,0,0,0,0
1748413716.201334,0,0,498,0,0,0,0
1748413716.2576942,0,0,503,0,0,0,0
1748413716.2680092,0,0,499,0,0,0,0
1748413716.3163033,0,0,504,0,0,0,0
1748413716.3214924,0,0,500,0,0,0,0
1748413716.3931167,0,0,501,0,0,0,0
1748413716.4276755,0,0,505,0,0,0,0
1748413716.4440138,0,0,506,0,0,0,0
1748413716.4636471,0,0,502,0,0,0,0
1748413716.4769886,0,0,503,0,0,0,0
1748413716.4857368,0,0,507,0,0,0,0
1748413716.5170932,0,0,504,0,0,0,0
1748413716.536125,0,0,505,0,0,0,0
1748413716.5656724,0,0,508,0,0,0,0
1748413716.6037855,0,0,509,0,0,0,0
1748413716.6380177,0,0,506,0,0,0,0
1748413716.6628373,0,0,507,0,0,0,0
1748413716.675841,0,0,510,0,0,0,0
1748413716.734738,0,0,511,0,0,0,0
1748413716.740379,0,0,512,0,0,0,0
1748413716.7900045,0,0,508,0,0,0,0
1748413716.7913914,0,0,513,0,0,0,0
1748413716.7942748,0,0,514,0,0,0,0
1748413716.8421834,0,0,509,0,0,0,0
1748413716.908515,0,0,510,0,0,0,0
1748413716.9160476,0,0,515,0,0,0,0
1748413716.917661,0,0,516,0,0,0,0
1748413716.9191554,0,0,511,0,0,0,0
1748413716.9648542,0,0,517,0,0,0,0
1748413717.0273652,0,0,512,0,0,0,0
1748413717.038883,0,0,518,0,0,0,0
1748413717.0455654,0,0,519,0,0,0,0
1748413717.04929,0,0,513,0,0,0,0
1748413717.1222987,0,0,520,0,0,0,0
1748413717.1222985,0,0,514,0,0,0,0
1748413717.178139,0,0,521,0,0,0,0
1748413717.1891825,0,0,515,0,0,0,0
1748413717.1931949,0,0,522,0,0,0,0
1748413717.2645884,0,0,523,0,0,0,0
1748413717.2896013,0,0,516,0,0,0,0
1748413717.3435094,0,0,524,0,0,0,0
1748413717.3530886,0,0,525,0,0,0,0
1748413717.3551412,0,0,526,0,0,0,0
1748413717.3684802,0,0,517,0,0,0,0
1748413717.380396,0,0,527,0,0,0,0
1748413717.3893485,0,0,518,0,0,0,0
1748413717.4250448,0,0,519,0,0,0,0
1748413717.4273808,0,0,520,0,0,0,0
1748413717.498861,0,0,528,0,0,0,0
1748413717.501467,0,0,521,0,0,0,0
1748413717.5145414,0,0,522,0,0,0,0
1748413717.5520737,0,0,529,0,0,0,0
1748413717.6008368,0,0,530,0,0,0,0
1748413717.6170938,0,0,523,0,0,0,0
1748413717.676058,0,0,524,0,0,0,0
1748413717.72068,0,0,531,0,0,0,0
1748413717.7345617,0,0,525,0,0,0,0
1748413717.7591941,0,0,532,0,0,0,0
1748413717.8271084,0,0,526,0,0,0,0
1748413717.8708565,0,0,533,0,0,0,0
1748413717.917256,0,0,527,0,0,0,0
1748413717.922218,0,0,528,0,0,0,0
1748413717.9222374,0,0,534,0,0,0,0
1748413717.9438639,0,0,535,0,0,0,0
1748413717.9631515,0,0,536,0,0,0,0
1748413717.9879394,0,0,529,0,0,0,0
1748413718.0256832,0,0,530,0,0,0,0
1748413718.0478778,0,0,537,0,0,0,0
1748413718.0802956,0,0,531,0,0,0,0
1748413718.0992026,0,0,538,0,0,0,0
1748413718.1608841,0,0,539,0,0,0,0
1748413718.19724,0,0,532,0,0,0,0
1748413718.1985257,0,0,533,0,0,0,0
1748413718.2139845,0,0,534,0,0,0,0
1748413718.2422059,0,0,540,0,0,0,0
1748413718.2428741,0,0,541,0,0,0,0
1748413718.3156946,0,0,542,0,0,0,0
