window_end,TP,FP,TN,FN,Precision,Recall,F1
1749911101.6040123,22,0,0,0,1.0,1.0,1.0
1749911101.6484075,21,0,0,0,1.0,1.0,1.0
1749911101.67743,22,0,0,0,1.0,1.0,1.0
1749911101.7426212,23,0,0,0,1.0,1.0,1.0
1749911101.754755,23,0,0,0,1.0,1.0,1.0
1749911101.786474,24,0,0,0,1.0,1.0,1.0
1749911101.7945054,24,0,0,0,1.0,1.0,1.0
1749911101.808138,25,0,0,0,1.0,1.0,1.0
1749911101.8223255,26,0,0,0,1.0,1.0,1.0
1749911101.8739965,27,0,0,0,1.0,1.0,1.0
1749911101.876231,28,0,0,0,1.0,1.0,1.0
1749911101.8896394,25,0,0,0,1.0,1.0,1.0
1749911101.9325185,26,0,0,0,1.0,1.0,1.0
1749911101.960572,27,0,0,0,1.0,1.0,1.0
1749911101.9663546,29,0,0,0,1.0,1.0,1.0
1749911101.9794989,28,0,0,0,1.0,1.0,1.0
1749911101.9839475,30,0,0,0,1.0,1.0,1.0
1749911102.0177503,31,0,0,0,1.0,1.0,1.0
1749911102.0499108,29,0,0,0,1.0,1.0,1.0
1749911102.092072,30,0,0,0,1.0,1.0,1.0
1749911102.0995922,32,0,0,0,1.0,1.0,1.0
1749911102.1009338,31,0,0,0,1.0,1.0,1.0
1749911102.1626992,33,0,0,0,1.0,1.0,1.0
1749911102.2012744,34,0,0,0,1.0,1.0,1.0
1749911102.2386541,32,0,0,0,1.0,1.0,1.0
1749911102.2737958,33,0,0,0,1.0,1.0,1.0
1749911102.2762961,34,0,0,0,1.0,1.0,1.0
1749911102.313676,35,0,0,0,1.0,1.0,1.0
1749911102.3155723,35,0,0,0,1.0,1.0,1.0
1749911102.3500106,36,0,0,0,1.0,1.0,1.0
1749911102.391554,36,0,0,0,1.0,1.0,1.0
1749911102.4085221,37,0,0,0,1.0,1.0,1.0
1749911102.4368439,37,0,0,0,1.0,1.0,1.0
1749911102.4881296,38,0,0,0,1.0,1.0,1.0
1749911102.4881296,38,0,0,0,1.0,1.0,1.0
1749911102.5194943,39,0,0,0,1.0,1.0,1.0
1749911102.5884821,40,0,0,0,1.0,1.0,1.0
1749911102.608576,41,0,0,0,1.0,1.0,1.0
1749911102.6103172,39,0,0,0,1.0,1.0,1.0
1749911102.6724584,40,0,0,0,1.0,1.0,1.0
1749911102.7392094,41,0,0,0,1.0,1.0,1.0
1749911102.7392116,42,0,0,0,1.0,1.0,1.0
1749911102.760318,42,0,0,0,1.0,1.0,1.0
1749911102.7673533,43,0,0,0,1.0,1.0,1.0
1749911102.8373091,44,0,0,0,1.0,1.0,1.0
1749911102.8534973,43,0,0,0,1.0,1.0,1.0
1749911102.8684108,44,0,0,0,1.0,1.0,1.0
1749911102.8938527,45,0,0,0,1.0,1.0,1.0
1749911102.8961596,46,0,0,0,1.0,1.0,1.0
1749911102.9595313,47,0,0,0,1.0,1.0,1.0
1749911102.9645264,45,0,0,0,1.0,1.0,1.0
1749911103.0465665,46,0,0,0,1.0,1.0,1.0
1749911103.049137,47,0,0,0,1.0,1.0,1.0
1749911103.066714,48,0,0,0,1.0,1.0,1.0
1749911103.138872,49,0,0,0,1.0,1.0,1.0
1749911103.1408546,48,0,0,0,1.0,1.0,1.0
1749911103.2416413,50,0,0,0,1.0,1.0,1.0
1749911103.2510865,49,0,0,0,1.0,1.0,1.0
1749911103.264399,50,0,0,0,1.0,1.0,1.0
1749911103.2692935,51,0,0,0,1.0,1.0,1.0
1749911103.276814,51,0,0,0,1.0,1.0,1.0
1749911103.3151836,52,0,0,0,1.0,1.0,1.0
1749911103.3541903,52,0,0,0,1.0,1.0,1.0
1749911103.4004323,53,0,0,0,1.0,1.0,1.0
1749911103.4148064,53,0,0,0,1.0,1.0,1.0
1749911103.427258,54,0,0,0,1.0,1.0,1.0
1749911103.429909,55,0,0,0,1.0,1.0,1.0
1749911103.4709332,54,0,0,0,1.0,1.0,1.0
1749911103.473162,56,0,0,0,1.0,1.0,1.0
1749911103.5224175,57,0,0,0,1.0,1.0,1.0
1749911103.5224175,55,0,0,0,1.0,1.0,1.0
1749911103.545398,58,0,0,0,1.0,1.0,1.0
1749911103.5571573,59,0,0,0,1.0,1.0,1.0
1749911103.6207504,60,0,0,0,1.0,1.0,1.0
1749911103.6631036,56,0,0,0,1.0,1.0,1.0
1749911103.6964457,61,0,0,0,1.0,1.0,1.0
1749911103.711012,57,0,0,0,1.0,1.0,1.0
1749911103.7945192,58,0,0,0,1.0,1.0,1.0
1749911103.8063226,59,0,0,0,1.0,1.0,1.0
1749911103.8208692,62,0,0,0,1.0,1.0,1.0
1749911103.8981054,63,0,0,0,1.0,1.0,1.0
1749911103.9039533,60,0,0,0,1.0,1.0,1.0
1749911103.9282043,64,0,0,0,1.0,1.0,1.0
1749911103.929328,61,0,0,0,1.0,1.0,1.0
1749911103.9942954,62,0,0,0,1.0,1.0,1.0
1749911104.042423,63,0,0,0,1.0,1.0,1.0
1749911104.052274,65,0,0,0,1.0,1.0,1.0
1749911104.0890777,66,0,0,0,1.0,1.0,1.0
1749911104.0956874,67,0,0,0,1.0,1.0,1.0
1749911104.188735,64,0,0,0,1.0,1.0,1.0
1749911104.233758,68,0,0,0,1.0,1.0,1.0
1749911104.2347016,65,0,0,0,1.0,1.0,1.0
1749911104.242968,66,0,0,0,1.0,1.0,1.0
1749911104.263506,69,0,0,0,1.0,1.0,1.0
1749911104.329947,67,0,0,0,1.0,1.0,1.0
1749911104.3622842,70,0,0,0,1.0,1.0,1.0
1749911104.364327,71,0,0,0,1.0,1.0,1.0
1749911104.3643618,68,0,0,0,1.0,1.0,1.0
1749911104.3998084,72,0,0,0,1.0,1.0,1.0
1749911104.4205074,73,0,0,0,1.0,1.0,1.0
1749911104.445543,69,0,0,0,1.0,1.0,1.0
1749911104.4770608,74,0,0,0,1.0,1.0,1.0
1749911104.501102,70,0,0,0,1.0,1.0,1.0
1749911104.518985,71,0,0,0,1.0,1.0,1.0
1749911104.5255473,75,0,0,0,1.0,1.0,1.0
1749911104.6124656,76,0,0,0,1.0,1.0,1.0
1749911104.6636336,77,0,0,0,1.0,1.0,1.0
1749911104.6752236,72,0,0,0,1.0,1.0,1.0
1749911104.6792948,78,0,0,0,1.0,1.0,1.0
1749911104.6962132,73,0,0,0,1.0,1.0,1.0
1749911104.7499068,74,0,0,0,1.0,1.0,1.0
1749911104.7988327,79,0,0,0,1.0,1.0,1.0
1749911104.8253856,75,0,0,0,1.0,1.0,1.0
1749911104.826005,80,0,0,0,1.0,1.0,1.0
1749911104.8600967,76,0,0,0,1.0,1.0,1.0
1749911104.891192,81,0,0,0,1.0,1.0,1.0
1749911104.9062324,82,0,0,0,1.0,1.0,1.0
1749911104.9307346,83,0,0,0,1.0,1.0,1.0
1749911104.9371688,77,0,0,0,1.0,1.0,1.0
1749911104.9628692,84,0,0,0,1.0,1.0,1.0
1749911105.0315356,78,0,0,0,1.0,1.0,1.0
1749911105.1064665,85,0,0,0,1.0,1.0,1.0
1749911105.1120741,79,0,0,0,1.0,1.0,1.0
1749911105.142691,86,0,0,0,1.0,1.0,1.0
1749911105.1707993,80,0,0,0,1.0,1.0,1.0
1749911105.259914,81,0,0,0,1.0,1.0,1.0
1749911105.263729,87,0,0,0,1.0,1.0,1.0
1749911105.2768276,88,0,0,0,1.0,1.0,1.0
1749911105.292355,89,0,0,0,1.0,1.0,1.0
1749911105.3318813,82,0,0,0,1.0,1.0,1.0
1749911105.3484488,90,0,0,0,1.0,1.0,1.0
1749911105.350774,83,0,0,0,1.0,1.0,1.0
1749911105.3873322,91,0,0,0,1.0,1.0,1.0
1749911105.437725,84,0,0,0,1.0,1.0,1.0
1749911105.4808135,85,0,0,0,1.0,1.0,1.0
1749911105.485746,92,0,0,0,1.0,1.0,1.0
1749911105.543935,86,0,0,0,1.0,1.0,1.0
1749911105.5493724,93,0,0,0,1.0,1.0,1.0
1749911105.5697567,87,0,0,0,1.0,1.0,1.0
1749911105.5758402,88,0,0,0,1.0,1.0,1.0
1749911105.6523266,94,0,0,0,1.0,1.0,1.0
1749911105.7006865,95,0,0,0,1.0,1.0,1.0
1749911105.720982,96,0,0,0,1.0,1.0,1.0
1749911105.7497497,89,0,0,0,1.0,1.0,1.0
1749911105.7701948,90,0,0,0,1.0,1.0,1.0
1749911105.7931235,91,0,0,0,1.0,1.0,1.0
1749911105.8398361,92,0,0,0,1.0,1.0,1.0
1749911105.8406549,97,0,0,0,1.0,1.0,1.0
1749911105.868461,93,0,0,0,1.0,1.0,1.0
1749911105.879249,98,0,0,0,1.0,1.0,1.0
1749911105.9567254,94,0,0,0,1.0,1.0,1.0
1749911106.005713,99,0,0,0,1.0,1.0,1.0
1749911106.0243926,95,0,0,0,1.0,1.0,1.0
1749911106.0298126,96,0,0,0,1.0,1.0,1.0
1749911106.0477638,100,0,0,0,1.0,1.0,1.0
1749911106.06474,101,0,0,0,1.0,1.0,1.0
1749911106.1305485,97,0,0,0,1.0,1.0,1.0
1749911106.1539967,102,0,0,0,1.0,1.0,1.0
1749911106.1658988,103,0,0,0,1.0,1.0,1.0
1749911106.1945212,98,0,0,0,1.0,1.0,1.0
1749911106.2564092,104,0,0,0,1.0,1.0,1.0
1749911106.278272,105,0,0,0,1.0,1.0,1.0
1749911106.3065002,106,0,0,0,1.0,1.0,1.0
1749911106.3070166,99,0,0,0,1.0,1.0,1.0
1749911106.309148,100,0,0,0,1.0,1.0,1.0
1749911106.3106368,101,0,0,0,1.0,1.0,1.0
1749911106.3199303,107,0,0,0,1.0,1.0,1.0
1749911106.3767614,102,0,0,0,1.0,1.0,1.0
1749911106.4018695,103,0,0,0,1.0,1.0,1.0
1749911106.4492512,104,0,0,0,1.0,1.0,1.0
1749911106.466695,108,0,0,0,1.0,1.0,1.0
1749911106.5095716,105,0,0,0,1.0,1.0,1.0
1749911106.5095997,109,0,0,0,1.0,1.0,1.0
1749911106.5125525,106,0,0,0,1.0,1.0,1.0
1749911106.5905967,110,0,0,0,1.0,1.0,1.0
1749911106.6489897,107,0,0,0,1.0,1.0,1.0
1749911106.6738007,111,0,0,0,1.0,1.0,1.0
1749911106.688011,108,0,0,0,1.0,1.0,1.0
1749911106.746659,112,0,0,0,1.0,1.0,1.0
1749911106.7866347,113,0,0,0,1.0,1.0,1.0
1749911106.7917316,114,0,0,0,1.0,1.0,1.0
1749911106.802481,109,0,0,0,1.0,1.0,1.0
1749911106.8106008,115,0,0,0,1.0,1.0,1.0
1749911106.8153749,110,0,0,0,1.0,1.0,1.0
1749911106.8410718,111,0,0,0,1.0,1.0,1.0
1749911106.8459964,116,0,0,0,1.0,1.0,1.0
1749911106.9166834,112,0,0,0,1.0,1.0,1.0
1749911106.9326642,117,0,0,0,1.0,1.0,1.0
1749911106.9618537,118,0,0,0,1.0,1.0,1.0
1749911106.9766717,113,0,0,0,1.0,1.0,1.0
1749911106.9854076,119,0,0,0,1.0,1.0,1.0
1749911107.0038118,114,0,0,0,1.0,1.0,1.0
1749911107.0382295,115,0,0,0,1.0,1.0,1.0
1749911107.0706663,116,0,0,0,1.0,1.0,1.0
1749911107.0883594,120,0,0,0,1.0,1.0,1.0
1749911107.0930703,117,0,0,0,1.0,1.0,1.0
1749911107.1227407,121,0,0,0,1.0,1.0,1.0
1749911107.1730003,118,0,0,0,1.0,1.0,1.0
1749911107.234558,119,0,0,0,1.0,1.0,1.0
1749911107.234558,122,0,0,0,1.0,1.0,1.0
1749911107.2796764,123,0,0,0,1.0,1.0,1.0
1749911107.3202722,120,0,0,0,1.0,1.0,1.0
1749911107.326786,121,0,0,0,1.0,1.0,1.0
1749911107.3837166,124,0,0,0,1.0,1.0,1.0
1749911107.4271154,122,0,0,0,1.0,1.0,1.0
1749911107.4271889,125,0,0,0,1.0,1.0,1.0
1749911107.4433975,126,0,0,0,1.0,1.0,1.0
1749911107.4688823,123,0,0,0,1.0,1.0,1.0
1749911107.5113616,124,0,0,0,1.0,1.0,1.0
1749911107.5379312,127,0,0,0,1.0,1.0,1.0
1749911107.6009285,125,0,0,0,1.0,1.0,1.0
1749911107.6131337,128,0,0,0,1.0,1.0,1.0
1749911107.6276095,126,0,0,0,1.0,1.0,1.0
1749911107.6707706,127,0,0,0,1.0,1.0,1.0
1749911107.670771,129,0,0,0,1.0,1.0,1.0
1749911107.6758425,130,0,0,0,1.0,1.0,1.0
1749911107.699251,128,0,0,0,1.0,1.0,1.0
1749911107.747535,131,0,0,0,1.0,1.0,1.0
1749911107.765103,129,0,0,0,1.0,1.0,1.0
1749911107.7905877,132,0,0,0,1.0,1.0,1.0
1749911107.804679,133,0,0,0,1.0,1.0,1.0
1749911107.8563957,130,0,0,0,1.0,1.0,1.0
1749911107.8584976,131,0,0,0,1.0,1.0,1.0
1749911107.8605747,134,0,0,0,1.0,1.0,1.0
1749911107.8739574,135,0,0,0,1.0,1.0,1.0
1749911107.878008,132,0,0,0,1.0,1.0,1.0
1749911107.8843613,136,0,0,0,1.0,1.0,1.0
1749911107.9832144,133,0,0,0,1.0,1.0,1.0
1749911107.984127,137,0,0,0,1.0,1.0,1.0
1749911107.9868803,138,0,0,0,1.0,1.0,1.0
1749911108.0471416,139,0,0,0,1.0,1.0,1.0
1749911108.0502548,140,0,0,0,1.0,1.0,1.0
1749911108.0765197,134,0,0,0,1.0,1.0,1.0
1749911108.115653,141,0,0,0,1.0,1.0,1.0
1749911108.153498,135,0,0,0,1.0,1.0,1.0
1749911108.1918585,142,0,0,0,1.0,1.0,1.0
1749911108.2037466,136,0,0,0,1.0,1.0,1.0
1749911108.2540882,143,0,0,0,1.0,1.0,1.0
1749911108.30672,144,0,0,0,1.0,1.0,1.0
1749911108.3317304,137,0,0,0,1.0,1.0,1.0
1749911108.349574,138,0,0,0,1.0,1.0,1.0
1749911108.3691,145,0,0,0,1.0,1.0,1.0
1749911108.4115055,139,0,0,0,1.0,1.0,1.0
1749911108.4963024,146,0,0,0,1.0,1.0,1.0
1749911108.5011413,140,0,0,0,1.0,1.0,1.0
1749911108.515318,141,0,0,0,1.0,1.0,1.0
1749911108.5189998,147,0,0,0,1.0,1.0,1.0
1749911108.5485346,142,0,0,0,1.0,1.0,1.0
1749911108.5632522,143,0,0,0,1.0,1.0,1.0
1749911108.6076715,148,0,0,0,1.0,1.0,1.0
1749911108.6355264,144,0,0,0,1.0,1.0,1.0
1749911108.647462,145,0,0,0,1.0,1.0,1.0
1749911108.6828828,149,0,0,0,1.0,1.0,1.0
1749911108.7002218,146,0,0,0,1.0,1.0,1.0
1749911108.762099,147,0,0,0,1.0,1.0,1.0
1749911108.7757916,148,0,0,0,1.0,1.0,1.0
1749911108.8069808,150,0,0,0,1.0,1.0,1.0
1749911108.806998,149,0,0,0,1.0,1.0,1.0
1749911108.8333921,151,0,0,0,1.0,1.0,1.0
1749911108.8604944,152,0,0,0,1.0,1.0,1.0
1749911108.9061697,150,0,0,0,1.0,1.0,1.0
1749911108.9259477,151,0,0,0,1.0,1.0,1.0
1749911108.9259484,153,0,0,0,1.0,1.0,1.0
1749911108.9814587,152,0,0,0,1.0,1.0,1.0
1749911108.9814558,154,0,0,0,1.0,1.0,1.0
1749911109.0015872,155,0,0,0,1.0,1.0,1.0
1749911109.001592,153,0,0,0,1.0,1.0,1.0
1749911109.0107164,156,0,0,0,1.0,1.0,1.0
1749911109.0157366,154,0,0,0,1.0,1.0,1.0
1749911109.0370893,155,0,0,0,1.0,1.0,1.0
1749911109.062167,157,0,0,0,1.0,1.0,1.0
1749911109.104004,158,0,0,0,1.0,1.0,1.0
1749911109.1265252,156,0,0,0,1.0,1.0,1.0
1749911109.1299624,159,0,0,0,1.0,1.0,1.0
1749911109.133131,157,0,0,0,1.0,1.0,1.0
1749911109.141533,158,0,0,0,1.0,1.0,1.0
1749911109.2466059,160,0,0,0,1.0,1.0,1.0
1749911109.2572982,159,0,0,0,1.0,1.0,1.0
1749911109.2682116,160,0,0,0,1.0,1.0,1.0
1749911109.28192,161,0,0,0,1.0,1.0,1.0
1749911109.3144872,161,0,0,0,1.0,1.0,1.0
1749911109.3531263,162,0,0,0,1.0,1.0,1.0
1749911109.3578064,163,0,0,0,1.0,1.0,1.0
1749911109.4271643,164,0,0,0,1.0,1.0,1.0
1749911109.4301357,162,0,0,0,1.0,1.0,1.0
1749911109.4954677,163,0,0,0,1.0,1.0,1.0
1749911109.5146358,165,0,0,0,1.0,1.0,1.0
1749911109.5559971,166,0,0,0,1.0,1.0,1.0
1749911109.5848408,164,0,0,0,1.0,1.0,1.0
1749911109.6281834,165,0,0,0,1.0,1.0,1.0
1749911109.6314244,166,0,0,0,1.0,1.0,1.0
1749911109.6678567,167,0,0,0,1.0,1.0,1.0
1749911109.7091572,167,0,0,0,1.0,1.0,1.0
1749911109.7262042,168,0,0,0,1.0,1.0,1.0
1749911109.7304668,168,0,0,0,1.0,1.0,1.0
1749911109.7450612,169,0,0,0,1.0,1.0,1.0
1749911109.74729,169,0,0,0,1.0,1.0,1.0
1749911109.7848384,170,0,0,0,1.0,1.0,1.0
1749911109.8000708,171,0,0,0,1.0,1.0,1.0
1749911109.8137238,170,0,0,0,1.0,1.0,1.0
1749911109.8179643,172,0,0,0,1.0,1.0,1.0
1749911109.8414638,173,0,0,0,1.0,1.0,1.0
1749911109.8469338,171,0,0,0,1.0,1.0,1.0
1749911109.8860557,174,0,0,0,1.0,1.0,1.0
1749911109.9050186,175,0,0,0,1.0,1.0,1.0
1749911109.9199185,172,0,0,0,1.0,1.0,1.0
1749911109.9644759,176,0,0,0,1.0,1.0,1.0
1749911110.0068579,173,0,0,0,1.0,1.0,1.0
1749911110.048811,177,0,0,0,1.0,1.0,1.0
1749911110.1118083,174,0,0,0,1.0,1.0,1.0
1749911110.1381533,178,0,0,0,1.0,1.0,1.0
1749911110.1499188,179,0,0,0,1.0,1.0,1.0
1749911110.1968272,175,0,0,0,1.0,1.0,1.0
1749911110.199561,176,0,0,0,1.0,1.0,1.0
1749911110.2634566,180,0,0,0,1.0,1.0,1.0
1749911110.2995634,177,0,0,0,1.0,1.0,1.0
1749911110.3061998,178,0,0,0,1.0,1.0,1.0
1749911110.3534255,181,0,0,0,1.0,1.0,1.0
1749911110.3633654,179,0,0,0,1.0,1.0,1.0
1749911110.4014184,182,0,0,0,1.0,1.0,1.0
1749911110.4315245,180,0,0,0,1.0,1.0,1.0
1749911110.4491048,181,0,0,0,1.0,1.0,1.0
1749911110.5066066,182,0,0,0,1.0,1.0,1.0
1749911110.5066154,183,0,0,0,1.0,1.0,1.0
1749911110.5804627,184,0,0,0,1.0,1.0,1.0
1749911110.6327498,183,0,0,0,1.0,1.0,1.0
1749911110.671226,185,0,0,0,1.0,1.0,1.0
1749911110.6927083,184,0,0,0,1.0,1.0,1.0
1749911110.7056015,185,0,0,0,1.0,1.0,1.0
1749911110.730878,186,0,0,0,1.0,1.0,1.0
1749911110.734315,187,0,0,0,1.0,1.0,1.0
1749911110.7912934,186,0,0,0,1.0,1.0,1.0
1749911110.844289,188,0,0,0,1.0,1.0,1.0
1749911110.8471336,189,0,0,0,1.0,1.0,1.0
1749911110.8482032,187,0,0,0,1.0,1.0,1.0
1749911110.855082,188,0,0,0,1.0,1.0,1.0
1749911110.8746803,190,0,0,0,1.0,1.0,1.0
1749911110.8840957,189,0,0,0,1.0,1.0,1.0
1749911110.9089544,190,0,0,0,1.0,1.0,1.0
1749911110.9523468,191,0,0,0,1.0,1.0,1.0
1749911111.0021687,191,0,0,0,1.0,1.0,1.0
1749911111.0061207,192,0,0,0,1.0,1.0,1.0
1749911111.0381944,193,0,0,0,1.0,1.0,1.0
1749911111.0491161,192,0,0,0,1.0,1.0,1.0
1749911111.0522513,193,0,0,0,1.0,1.0,1.0
1749911111.059086,194,0,0,0,1.0,1.0,1.0
1749911111.209184,195,0,0,0,1.0,1.0,1.0
1749911111.2108383,196,0,0,0,1.0,1.0,1.0
1749911111.2154262,194,0,0,0,1.0,1.0,1.0
1749911111.2258582,197,0,0,0,1.0,1.0,1.0
1749911111.2396295,195,0,0,0,1.0,1.0,1.0
1749911111.3572052,196,0,0,0,1.0,1.0,1.0
1749911111.3609586,197,0,0,0,1.0,1.0,1.0
1749911111.3681457,198,0,0,0,1.0,1.0,1.0
1749911111.4039645,199,0,0,0,1.0,1.0,1.0
1749911111.4247725,198,0,0,0,1.0,1.0,1.0
1749911111.4490864,199,0,0,0,1.0,1.0,1.0
1749911111.4567285,200,0,0,0,1.0,1.0,1.0
1749911111.4650176,201,0,0,0,1.0,1.0,1.0
1749911111.4851973,200,0,0,0,1.0,1.0,1.0
1749911111.4871697,202,0,0,0,1.0,1.0,1.0
1749911111.541786,203,0,0,0,1.0,1.0,1.0
1749911111.566727,204,0,0,0,1.0,1.0,1.0
1749911111.6299977,201,0,0,0,1.0,1.0,1.0
1749911111.640321,205,0,0,0,1.0,1.0,1.0
1749911111.6678417,202,0,0,0,1.0,1.0,1.0
1749911111.672599,206,0,0,0,1.0,1.0,1.0
1749911111.6752608,207,0,0,0,1.0,1.0,1.0
1749911111.7337973,208,0,0,0,1.0,1.0,1.0
1749911111.8041978,203,0,0,0,1.0,1.0,1.0
1749911111.8401124,204,0,0,0,1.0,1.0,1.0
1749911111.842798,205,0,0,0,1.0,1.0,1.0
1749911111.8661082,209,0,0,0,1.0,1.0,1.0
1749911111.8687353,210,0,0,0,1.0,1.0,1.0
1749911111.924191,206,0,0,0,1.0,1.0,1.0
1749911111.9284158,207,0,0,0,1.0,1.0,1.0
1749911111.967595,211,0,0,0,1.0,1.0,1.0
1749911112.007458,212,0,0,0,1.0,1.0,1.0
1749911112.0579896,213,0,0,0,1.0,1.0,1.0
1749911112.090909,208,0,0,0,1.0,1.0,1.0
1749911112.0996952,209,0,0,0,1.0,1.0,1.0
1749911112.1254742,214,0,0,0,1.0,1.0,1.0
1749911112.1438308,210,0,0,0,1.0,1.0,1.0
1749911112.1490078,215,0,0,0,1.0,1.0,1.0
1749911112.2015884,211,0,0,0,1.0,1.0,1.0
1749911112.2180595,216,0,0,0,1.0,1.0,1.0
1749911112.2668068,212,0,0,0,1.0,1.0,1.0
1749911112.337533,217,0,0,0,1.0,1.0,1.0
1749911112.3721151,213,0,0,0,1.0,1.0,1.0
1749911112.3914573,218,0,0,0,1.0,1.0,1.0
1749911112.4089034,219,0,0,0,1.0,1.0,1.0
1749911112.4389215,214,0,0,0,1.0,1.0,1.0
1749911112.5296671,220,0,0,0,1.0,1.0,1.0
1749911112.5414052,215,0,0,0,1.0,1.0,1.0
1749911112.5849886,221,0,0,0,1.0,1.0,1.0
1749911112.6314874,216,0,0,0,1.0,1.0,1.0
1749911112.641793,222,0,0,0,1.0,1.0,1.0
1749911112.6465387,223,0,0,0,1.0,1.0,1.0
1749911112.736747,217,0,0,0,1.0,1.0,1.0
1749911112.744542,224,0,0,0,1.0,1.0,1.0
1749911112.780078,218,0,0,0,1.0,1.0,1.0
1749911112.7821984,219,0,0,0,1.0,1.0,1.0
1749911112.785182,225,0,0,0,1.0,1.0,1.0
1749911112.8189607,226,0,0,0,1.0,1.0,1.0
1749911112.8369772,220,0,0,0,1.0,1.0,1.0
1749911112.860723,227,0,0,0,1.0,1.0,1.0
1749911112.8781855,228,0,0,0,1.0,1.0,1.0
1749911112.970763,221,0,0,0,1.0,1.0,1.0
1749911112.9732075,222,0,0,0,1.0,1.0,1.0
1749911112.9955113,229,0,0,0,1.0,1.0,1.0
1749911113.0011146,223,0,0,0,1.0,1.0,1.0
1749911113.0141037,224,0,0,0,1.0,1.0,1.0
1749911113.0160074,230,0,0,0,1.0,1.0,1.0
1749911113.0359612,225,0,0,0,1.0,1.0,1.0
1749911113.0553365,231,0,0,0,1.0,1.0,1.0
1749911113.0929587,232,0,0,0,1.0,1.0,1.0
1749911113.139614,226,0,0,0,1.0,1.0,1.0
1749911113.2186024,227,0,0,0,1.0,1.0,1.0
1749911113.2243152,233,0,0,0,1.0,1.0,1.0
1749911113.2364314,228,0,0,0,1.0,1.0,1.0
1749911113.2726767,229,0,0,0,1.0,1.0,1.0
1749911113.2757072,234,0,0,0,1.0,1.0,1.0
1749911113.2935295,235,0,0,0,1.0,1.0,1.0
1749911113.3100069,236,0,0,0,1.0,1.0,1.0
1749911113.3264804,230,0,0,0,1.0,1.0,1.0
1749911113.3325434,237,0,0,0,1.0,1.0,1.0
1749911113.3539708,238,0,0,0,1.0,1.0,1.0
1749911113.356292,239,0,0,0,1.0,1.0,1.0
1749911113.4289436,240,0,0,0,1.0,1.0,1.0
1749911113.4456992,231,0,0,0,1.0,1.0,1.0
1749911113.46623,241,0,0,0,1.0,1.0,1.0
1749911113.4792638,232,0,0,0,1.0,1.0,1.0
1749911113.5193222,242,0,0,0,1.0,1.0,1.0
1749911113.5746927,233,0,0,0,1.0,1.0,1.0
1749911113.6156187,243,0,0,0,1.0,1.0,1.0
1749911113.6383226,234,0,0,0,1.0,1.0,1.0
1749911113.6510026,244,0,0,0,1.0,1.0,1.0
1749911113.6566455,245,0,0,0,1.0,1.0,1.0
1749911113.6566556,235,0,0,0,1.0,1.0,1.0
1749911113.7004037,246,0,0,0,1.0,1.0,1.0
1749911113.718824,236,0,0,0,1.0,1.0,1.0
1749911113.7637455,247,0,0,0,1.0,1.0,1.0
1749911113.797125,237,0,0,0,1.0,1.0,1.0
1749911113.7994862,238,0,0,0,1.0,1.0,1.0
